facility_name,specialty,procedures,equipment,capability,is_suspicious,suspicion_reason,unique_id
Novocare Medical Diagnostics,internalMedicine,"['Medical screenings', 'ECG', 'EKG', 'MRI', 'CT Scans', 'PET Scans', 'BMD']","['Ultrasound', 'X-ray', 'ECG', 'EKG', 'MRI', 'CT Scans', 'PET Scans', 'BMD']",['Medical imaging solutions'],False,,66833bd5-7b5e-458a-849c-fe845430ea1f
Nunana Clinic,familyMedicine,"['rheumatology', 'gastroenterology', 'orthopaedic', 'obstetrics and gynaecology', 'dermatology', 'physiotherapy', 'endocrinology', 'ENT', 'nephrology', 'dietetics', 'neurology', 'pulmonology', 'infusion therapies', 'in-house laboratory services', 'mental health support', 'ophthalmology', 'pain management', 'cardiology', 'paediatrics']",[],"['Tesano, Accra location.', 'Mission: to care for life and provide multi-specialty healthcare with a special focus on autoimmune rheumatic diseases.', 'Vision: to be the leading specialist healthcare facility and forerunners of research, education and advocacy of autoimmune rheumatic diseases in Ghana.', 'Offers Rheumatology, Gastroenterology, Orthopaedic, Obstetrics and Gynaecology, Dermatology, Physiotherapy services.', 'Offers infusion services for autoimmune patients.', 'Offers in-house laboratory services.', 'Mental health support services available.', 'Hours: Mon-Fri 9:00 AM - 10:00 PM; Sat-Sun Closed.', 'Hours: Mon-Fri 8:00 AM - 5:00 PM; Sat 9:00 AM - 1:00 PM.']",False,,1781560b-299b-4664-9811-86d41928bc96
NunanaClinic,internalMedicine,[],[],[],False,,e58cd378-b972-4a1a-97d5-e55a3828dd76
Nyaho Medical Centre,internalMedicine,[],[],[],True,Facility claims to be a large medical center/hospital but provides no evidence of critical infrastructure (Oxygen/Power).,d3206b8b-d42f-4bd3-875f-f0239e68ed90
Nyaho Medical Centre - Takoradi Branch,internalMedicine,[],[],[],True,Facility claims to be a large medical center/hospital but provides no evidence of critical infrastructure (Oxygen/Power).,56ee6729-d0bc-45b0-849d-89ff3c1e0dbe
Nyaho Medical Centre - Tema Branch,pediatrics,['weekend paediatric clinic'],[],['weekend paediatric clinic'],True,Facility claims to be a large medical center/hospital but provides no evidence of critical infrastructure (Oxygen/Power).,6ed9fc6d-56ca-4e27-92d4-ce57ea796efd
Nyame Besa Herbal Clinic,orthopedicSurgery,"['orthopaedics', 'diabetes management', 'hypertension', 'Infertility', 'fibroid treatment', 'skin conditions', 'leg ulcers', 'diabetes foot care', 'urinary tract infections', 'HIV/AIDS', 'chronic headaches']",[],['urgent primary health care center'],False,,e0d54386-cf7a-49a7-9fd7-d62a1fa456dd
"NYKON Clinic (18 Silicon Avenue, Kentinkrono, Kumasi, Ghana)",internalMedicine,"['general internal medicine consultation services', 'rheumatology consultation services']",[],[],False,,bb0a6184-1bd7-4f58-abdc-776257062791
Nyohini Hospital,internalMedicine,[],[],[],True,Facility claims to be a large medical center/hospital but provides no evidence of critical infrastructure (Oxygen/Power).,e95fee9d-242b-4fa6-bdea-2bccb7da6b69
Obeyeyie Medical Centre,gynecologyAndObstetrics,"['Offers obstetrics and gynecology (OBGYN) services', 'Offers internal medicine services', 'Offers child health services']",[],"['Specialists in obstetrics and gynecology (OBGYN), internal medicine, and child health', 'Open 24/7']",True,Facility claims to be a large medical center/hospital but provides no evidence of critical infrastructure (Oxygen/Power).,dc6c883c-6425-48cd-ad1f-898129f1b9e6
Obosomase RCH,gynecologyAndObstetrics,[],[],['Open 24 hours a day'],False,,5f0cdb26-dfd6-46d9-86bd-de3cc67bb570
Obuasi Diagnostic Center,internalMedicine,[],[],[],False,,3cee4623-c6bf-4da8-8872-5dd08d29937d
Obuasi RIDGE Hospital,generalSurgery,[],[],"['Established in 2008 as a private clinic', 'Based in Obuasi, Ghana', 'Always open', 'Curbside pickup available']",True,Facility claims to be a large medical center/hospital but provides no evidence of critical infrastructure (Oxygen/Power).,33fed4ac-8bda-4f90-8018-618b6adb6543
Ocean-View Eye Care,ophthalmology,[],[],['Currently closed'],False,,f3dddac3-157d-4b46-9f63-5ed1505e67ac
"Odorna Medical Centre - No. 13 Ahinakwa Street, Official Street, Adabraka - Accra, Accra, Ghana",familyMedicine,[],[],[],True,Facility claims to be a large medical center/hospital but provides no evidence of critical infrastructure (Oxygen/Power).,e7efc83f-b481-4f9e-9ca0-a30ef31e31fd
Offinso Health Centre,familyMedicine,[],[],"['Operates as a hospital', 'Always open']",True,Facility claims to be a large medical center/hospital but provides no evidence of critical infrastructure (Oxygen/Power).,3459bc32-b451-4cb0-9994-7c6b20609bec
Offinsoman Pharmacy,familyMedicine,[],[],[],False,,5504ee71-2915-4f9b-85cd-41fb78221221
OKB Hope Foundation,internalMedicine,"['Mobile Clinic', 'Primary healthcare', 'Preventative care', 'Mental Health']",[],"['Headquarters in Kumasi, Ghana', 'Founded in 2017', 'Company size of 2-10 employees', 'Nonprofit organization']",False,,d70fcc0d-9862-4698-b4f3-18029289bfd1
Oma-Aduro Natural Health Clinic,internalMedicine,[],[],[],False,,4e5eb092-6bd2-4856-ab56-fa2b918170dc
Omaaduro Natural Health Centre,familyMedicine,"['total health screening', 'laboratory test examinations', 'full body/physiotherapy massage', 'Infared machines therapy', 'leg detoxification', 'Dietingcounseling']",['Infared machines'],[],True,Facility claims to be a large medical center/hospital but provides no evidence of critical infrastructure (Oxygen/Power).,81e4bfda-74ef-46ad-9310-947148d1adad
Omabod Dental & Wellness,dentistry,[],[],[],False,,60f2aae9-dc07-4f16-a58a-e6d765c858a8
"One-Heart Medical Center, Lamashegu-off Kumasi Accra road, Tamale, Ghana",internalMedicine,[],[],[],False,,f0656cfa-a75b-488e-81df-68a8aedc777c
Onyame Akwan Maternity Home,gynecologyAndObstetrics,[],[],[],False,,cb030780-0fcc-424e-bfc4-dcc4862deb78
"Optical Express Eye Centre (Patase, Kumasi, Ghana)",ophthalmology,['optometrist services'],[],['optometrist services'],True,Facility claims to be a large medical center/hospital but provides no evidence of critical infrastructure (Oxygen/Power).,d3175621-e8cf-4d0f-b09c-421a8009a062
"Orthopedic Training Centre, Nsawam",orthopedicSurgery,[],[],[],True,Facility claims to be a large medical center/hospital but provides no evidence of critical infrastructure (Oxygen/Power).,68f8047b-28ee-40f4-91b1-6e8175820bea
Osagyefo Memorial Medical Centre - OMMC,internalMedicine,"['Offers laboratory investigations', 'Treats all kinds of diseases']",[],"['Treats all kinds of diseases', 'Offers laboratory investigations']",True,Facility claims to be a large medical center/hospital but provides no evidence of critical infrastructure (Oxygen/Power).,8df451d0-1fd7-4308-a173-76be783974ed
Ospedale Didattico di Tamale,generalSurgery,"['Offers specialized care', 'Training site for surgery', 'Training site for general medicine', 'Training site for urology']",[],"['Tertiary care center', 'Training site for surgery', 'Training site for general medicine', 'Training site for urology']",False,,6748d0b1-5de6-4afa-af83-8d035e8e76ca
Osu Rabito Clinic,familyMedicine,[],[],[],False,,7db04754-4634-4fba-bbcf-64a4d7264d60
Our Lady Of Fatima Clinic - Ghana,internalMedicine,[],[],[],False,,3c8bc588-8227-48be-8ecf-5842bb8edee5
Our Lady of Grace Catholic Hospital,familyMedicine,[],[],"['Part of Catholic Health Service Trust Ghana (CHST Hospitals)', 'District Hospital']",True,Facility claims to be a large medical center/hospital but provides no evidence of critical infrastructure (Oxygen/Power).,8d327a3e-841f-40b0-b69a-668bf0998f63
Our Lady of Grace Hospital,internalMedicine,"['Provides 24/7 outpatient and inpatient department services', 'Maintains a 24/7 emergency unit', 'Eye, Dental, and Physiotherapy Clinic operates 8 am to 2 pm on weekdays', 'Diabetic and Hypertensive Clinic operates 6 am to 2 pm on Tuesdays and Thursdays']",[],"['Provides 24/7 outpatient and inpatient department services', 'Maintains a 24/7 emergency unit']",True,Facility claims to be a large medical center/hospital but provides no evidence of critical infrastructure (Oxygen/Power).,1b1791e9-1a51-4fd0-85d3-0a990b16ecd6
Our Ladys Clinic,gynecologyAndObstetrics,['maternity care'],[],[],False,,f8917fb9-f197-48ac-aa21-201d458f3adc
Owusu Memorial Hospital,generalSurgery,"['Provides general health care, surgery, gynaecology, dentistry, ophthalmology, and laboratory services']",[],"['Provides general health care, surgery, gynaecology, dentistry, ophthalmology, and laboratory services']",True,Facility claims to be a large medical center/hospital but provides no evidence of critical infrastructure (Oxygen/Power).,acbdd0cd-5345-4021-91d2-2f5ec91f0774
Paintsil Diagnostic Services And Medical Supplies,familyMedicine,[],[],[],False,,9467b37b-3dc0-4756-a2d1-c77ca5702382
Palza Medical Center,internalMedicine,[],[],[],False,,6e3daa89-fd8e-4de9-93f8-dbe690435e19
Pantang Hospital,internalMedicine,"['psychiatric services', 'occupational therapy', 'rehabilitation', 'dental clinic', 'eye clinic', 'psychological services', 'medical laboratory', 'radiology services', 'theater', 'maternity services', 'reproductive health services', 'child health services']","['medical laboratory', 'radiology services']","['psychiatric services', 'occupational therapy', 'rehabilitation', 'theater']",True,Facility claims to be a large medical center/hospital but provides no evidence of critical infrastructure (Oxygen/Power).,b1b71923-5764-4442-9f06-64c754adeb31
Pantang Hospital,internalMedicine,[],[],[],True,Facility claims to be a large medical center/hospital but provides no evidence of critical infrastructure (Oxygen/Power).,cb59d349-9724-4d90-a580-2fd6763375ee
Pantang Hospital,internalMedicine,[],[],[],True,Facility claims to be a large medical center/hospital but provides no evidence of critical infrastructure (Oxygen/Power).,97ca80a5-689d-4391-94cc-6773b28eeee1
PapSon Medical Diagnostic Centre,internalMedicine,[],[],[],True,Facility claims to be a large medical center/hospital but provides no evidence of critical infrastructure (Oxygen/Power).,0a5dd5ba-daa7-444e-bcab-517514533cc9
Passion Clinic,internalMedicine,[],[],[],False,,40ee0034-95f1-4dc5-bc46-459516a8a415
Passion Medical Laboratory,internalMedicine,[],[],[],False,,da6bac28-6b6d-4678-a8d0-6a71c360eb0a
"Passion Medical Laboratory — Opposite Effiduase Government Hospital, Ejisu, Ghana",familyMedicine,[],[],[],True,Facility claims to be a large medical center/hospital but provides no evidence of critical infrastructure (Oxygen/Power).,d56c4ad4-98f8-436a-a7c2-c7e040704fba
Patasi Mater Dei Clinic,internalMedicine,[],[],"['Operates as a hospital', 'Always open']",False,,dc0fa193-7665-4861-8135-bfb545c36473
Peace And Love Hospital,internalMedicine,[],[],[],True,Facility claims to be a large medical center/hospital but provides no evidence of critical infrastructure (Oxygen/Power).,0fac7b4a-8916-4e7c-9cda-5827335c328c
Pearl Dental Clinic,dentistry,"['veneers', 'whitening', 'surgery/implants']",[],['Employs professional dental staff'],False,,650af471-56a4-4227-aab0-7e4f531c818d
Peki Government Hospital,internalMedicine,[],[],['Operates 24 hours daily (24/7)'],True,Facility claims to be a large medical center/hospital but provides no evidence of critical infrastructure (Oxygen/Power).,fb494c71-a25c-4df4-b3d8-e519652c9112
Pentecost Hospital,internalMedicine,[],[],[],True,Facility claims to be a large medical center/hospital but provides no evidence of critical infrastructure (Oxygen/Power).,cc7c1a84-09ab-41fd-b564-83bc12ca14da
Pentecost Hospital Ayanfuri,internalMedicine,[],[],[],True,Facility claims to be a large medical center/hospital but provides no evidence of critical infrastructure (Oxygen/Power).,2c89e205-7720-438b-bd10-c50783a144c0
Perfect Hands Clinic,internalMedicine,[],[],"['Listed as a hospital on Facebook', 'Open 24/7 (Always open)']",False,,4627d99b-3e10-49fc-a296-719e7a89366c
"PhiltA Eye Care - Danquah Circle, Adjacent Police Hospital, Cantonments",ophthalmology,"['general eye care', 'all-day comprehensive eye care']",[],[],True,Facility claims to be a large medical center/hospital but provides no evidence of critical infrastructure (Oxygen/Power).,79d47985-0abd-4257-a457-11c035c50957
"Philtla Eye Care - East Legon, LA-Bawaleshie, Accra, Ghana",ophthalmology,['Provides general eye care and all-day comprehensive eye care'],[],"['Provides general eye care and all-day comprehensive eye care', 'Has two locations: Danquah Circle, Adjacent Police Hospital, Cantonments, Accra, Ghana; and East Legon, LA-Bawaleshie, Accra, Ghana']",False,,b22590a9-27bd-4a8c-bb8e-c4fd1db9f6a4
Phoenix Healthcare,internalMedicine,"['Provides home-based healthcare services', 'Offers consultation services at the Phoenix Healthcare location in Adenta', 'Accompanies clients on visits to healthcare providers in Ghana and abroad', 'Provides education and training to various organizations']",[],"['Provides home-based healthcare services', 'Offers consultation services at the Phoenix Healthcare location in Adenta', 'Provides education and training to various organizations']",False,,1ba01050-cf1f-4475-b26c-b0e802370935
Phoenix Healthcare,internalMedicine,[],[],[],False,,bc410c62-2456-4336-81d1-e17dfb03b066
Pisgah Advanced Medical Center,internalMedicine,[],[],[],False,,5ab5484f-f2d2-44ca-b107-de9fb77b1467
Planned Parenthood Association of Ghana,gynecologyAndObstetrics,[],[],[],False,,e775cf3f-da4c-41b2-b5e6-cb4cb05cb44c
Pleasant Medical Centre,gynecologyAndObstetrics,"['Offers Internal Medicine services.', 'Offers Obstetrics/Gynecology services.', 'Offers Digestive Diseases services.', 'Offers Diagnostic Services.', 'Provides the Digestive Diseases Aid program.', 'Offers annual physical exams.']",[],"['Offers Internal Medicine services.', 'Offers Obstetrics/Gynecology services.', 'Offers Digestive Diseases services.', 'Offers Diagnostic Services.', 'Operates as a Non-Profit Organization.', 'Provides the Digestive Diseases Aid program.']",True,Facility claims to be a large medical center/hospital but provides no evidence of critical infrastructure (Oxygen/Power).,271b3d8c-0a74-4029-b2e9-12875ed47c88
Pleasant Medical Centre,internalMedicine,['Offers pre-screening for free surgeries'],[],['Specializes in digestive diseases.'],True,Facility claims to be a large medical center/hospital but provides no evidence of critical infrastructure (Oxygen/Power).,18ab0349-911f-4198-9a86-e0e03a6ec53e
Pleasant Medical Centre,internalMedicine,[],[],['Specializes in digestive diseases'],True,Facility claims to be a large medical center/hospital but provides no evidence of critical infrastructure (Oxygen/Power).,270c7320-561b-4602-8b1b-f3a82789d86f
"Plot 650 Ecomog Rd (Opposite Benab Oil filling station. Closest station is Haatso Station) Haatso, Ghana",internalMedicine,[],[],[],False,,b0a6dc65-b455-41c8-8054-c70df3337a54
PlusLab and Diagnostics – Somanya,generalSurgery,"['Offers imaging and laboratory services including Haematology, Clinical Chemistry, Microbiology and Histopathology']",['Has an in-house radiologist'],"['Operates as a 12-hour diagnostic centre', 'Open Mon–Sat 8:00–19:00; Sunday closed']",False,,aeaa314d-b9f3-42f6-a360-e225e5cb521f
Poku Transport Hospital,generalSurgery,"['Provides general and specialist medical services', 'Offers 24-hour emergency services 7 days a week']",[],"['Provides general and specialist medical services', 'Offers 24-hour emergency services 7 days a week']",True,Facility claims to be a large medical center/hospital but provides no evidence of critical infrastructure (Oxygen/Power).,8082d5cb-d7a4-4acc-9a30-6a22dfadb5f2
